"Date","Price","Open","High","Low","Change %"
"05/09/1986","7.516","7.516","7.516","7.516","0.63%"
"05/08/1986","7.469","7.469","7.469","7.469","-0.52%"
"05/07/1986","7.508","7.508","7.508","7.508","0.91%"
"05/06/1986","7.440","7.440","7.440","7.440","0.18%"
"05/05/1986","7.427","7.427","7.427","7.427","-0.92%"
"05/02/1986","7.496","7.496","7.496","7.496","0.92%"
"05/01/1986","7.428","7.428","7.428","7.428","0.80%"
"04/30/1986","7.369","7.369","7.369","7.369","0.00%"
"04/29/1986","7.369","7.369","7.369","7.369","-1.26%"
"04/28/1986","7.463","7.463","7.463","7.463","-1.37%"
"04/25/1986","7.567","7.567","7.567","7.567","0.91%"
"04/24/1986","7.499","7.499","7.499","7.499","3.69%"
"04/23/1986","7.232","7.232","7.232","7.232","0.00%"
"04/22/1986","7.232","7.232","7.232","7.232","3.01%"
"04/21/1986","7.021","7.021","7.021","7.021","-0.76%"
"04/18/1986","7.075","7.075","7.075","7.075","0.81%"
"04/17/1986","7.018","7.018","7.018","7.018","0.76%"
"04/16/1986","6.965","6.965","6.965","6.965","-3.28%"
"04/15/1986","7.201","7.201","7.201","7.201","0.35%"
"04/14/1986","7.176","7.176","7.176","7.176","-1.33%"
"04/11/1986","7.273","7.273","7.273","7.273","0.80%"
"04/10/1986","7.215","7.215","7.215","7.215","-0.54%"
"04/09/1986","7.254","7.254","7.254","7.254","-0.52%"
"04/08/1986","7.292","7.292","7.292","7.292","-1.65%"
"04/07/1986","7.414","7.414","7.414","7.414","-0.30%"
"04/04/1986","7.436","7.436","7.436","7.436","0.57%"
"04/03/1986","7.394","7.394","7.394","7.394","1.04%"
"04/02/1986","7.318","7.318","7.318","7.318","-0.53%"
"04/01/1986","7.357","7.357","7.357","7.357","-0.30%"
"03/31/1986","7.379","7.379","7.379","7.379","-1.14%"
"03/28/1986","7.464","7.464","7.464","7.464","-0.24%"
"03/27/1986","7.482","7.482","7.482","7.482","-1.90%"
"03/26/1986","7.627","7.627","7.627","7.627","-0.81%"
"03/25/1986","7.689","7.689","7.689","7.689","0.00%"
"03/24/1986","7.689","7.689","7.689","7.689","-1.35%"
"03/21/1986","7.794","7.794","7.794","7.794","0.27%"
"03/20/1986","7.773","7.773","7.773","7.773","-0.45%"
"03/19/1986","7.808","7.808","7.808","7.808","-0.17%"
"03/18/1986","7.821","7.821","7.821","7.821","0.77%"
"03/17/1986","7.761","7.761","7.761","7.761","0.62%"
"03/14/1986","7.713","7.713","7.713","7.713","-0.40%"
"03/13/1986","7.744","7.744","7.744","7.744","0.90%"
"03/12/1986","7.675","7.675","7.675","7.675","-0.18%"
"03/11/1986","7.689","7.689","7.689","7.689","-0.83%"
"03/10/1986","7.753","7.753","7.753","7.753","-2.44%"
"03/07/1986","7.947","7.947","7.947","7.947","-1.06%"
"03/06/1986","8.032","8.032","8.032","8.032","-1.00%"
"03/05/1986","8.113","8.113","8.113","8.113","2.36%"
"03/04/1986","7.926","7.926","7.926","7.926","-0.66%"
"03/03/1986","7.979","7.979","7.979","7.979","-2.01%"
"02/28/1986","8.143","8.143","8.143","8.143","-0.55%"
"02/27/1986","8.188","8.188","8.188","8.188","-2.54%"
"02/26/1986","8.401","8.401","8.401","8.401","-0.64%"
"02/25/1986","8.455","8.455","8.455","8.455","0.00%"
"02/24/1986","8.455","8.455","8.455","8.455","-2.67%"
"02/21/1986","8.687","8.687","8.687","8.687","-0.60%"
"02/20/1986","8.739","8.739","8.739","8.739","-0.05%"
"02/19/1986","8.743","8.743","8.743","8.743","0.58%"
"02/18/1986","8.693","8.693","8.693","8.693","-0.31%"
"02/17/1986","8.720","8.720","8.720","8.720","0.00%"
"02/14/1986","8.720","8.720","8.720","8.720","-1.91%"
"02/13/1986","8.890","8.890","8.890","8.890","-0.75%"
"02/12/1986","8.957","8.957","8.957","8.957","0.11%"
"02/11/1986","8.947","8.947","8.947","8.947","-1.21%"
"02/10/1986","9.057","9.057","9.057","9.057","0.15%"
"02/07/1986","9.043","9.043","9.043","9.043","-0.01%"
"02/06/1986","9.044","9.044","9.044","9.044","0.42%"
"02/05/1986","9.006","9.006","9.006","9.006","0.91%"
"02/04/1986","8.925","8.925","8.925","8.925","-0.62%"
"02/03/1986","8.981","8.981","8.981","8.981","-0.70%"
"01/31/1986","9.044","9.044","9.044","9.044","-0.37%"
"01/30/1986","9.078","9.078","9.078","9.078","0.63%"
"01/29/1986","9.021","9.021","9.021","9.021","0.00%"
"01/28/1986","9.021","9.021","9.021","9.021","-0.89%"
"01/27/1986","9.102","9.102","9.102","9.102","-1.11%"
"01/24/1986","9.204","9.204","9.204","9.204","0.00%"
"01/23/1986","9.204","9.204","9.204","9.204","-0.53%"
"01/22/1986","9.253","9.253","9.253","9.253","0.58%"
"01/21/1986","9.200","9.200","9.200","9.200","-0.21%"
"01/20/1986","9.219","9.219","9.219","9.219","0.00%"
"01/17/1986","9.219","9.219","9.219","9.219","-0.64%"
"01/16/1986","9.278","9.278","9.278","9.278","-0.16%"
"01/15/1986","9.293","9.293","9.293","9.293","-1.19%"
"01/14/1986","9.405","9.405","9.405","9.405","-0.68%"
"01/13/1986","9.469","9.469","9.469","9.469","1.10%"
"01/10/1986","9.366","9.366","9.366","9.366","1.27%"
"01/09/1986","9.249","9.249","9.249","9.249","1.58%"
"01/08/1986","9.105","9.105","9.105","9.105","2.13%"
"01/07/1986","8.915","8.915","8.915","8.915","-1.47%"
"01/06/1986","9.048","9.048","9.048","9.048","0.17%"
"01/03/1986","9.033","9.033","9.033","9.033","0.09%"
"01/02/1986","9.025","9.025","9.025","9.025","0.42%"
"01/01/1986","8.987","8.987","8.987","8.987","0.00%"
"12/31/1985","8.987","8.987","8.987","8.987","0.10%"
"12/30/1985","8.978","8.978","8.978","8.978","0.00%"
"12/27/1985","8.978","8.978","8.978","8.978","-0.48%"
"12/26/1985","9.021","9.021","9.021","9.021","-0.43%"
"12/25/1985","9.060","9.060","9.060","9.060","0.00%"
"12/24/1985","9.060","9.060","9.060","9.060","-0.10%"
"12/23/1985","9.069","9.069","9.069","9.069","0.47%"
"12/20/1985","9.027","9.027","9.027","9.027","-0.68%"
"12/19/1985","9.089","9.089","9.089","9.089","-0.11%"
"12/18/1985","9.099","9.099","9.099","9.099","0.84%"
"12/17/1985","9.023","9.023","9.023","9.023","-1.34%"
"12/16/1985","9.146","9.146","9.146","9.146","0.26%"
"12/13/1985","9.122","9.122","9.122","9.122","-0.64%"
"12/12/1985","9.181","9.181","9.181","9.181","-0.05%"
"12/11/1985","9.186","9.186","9.186","9.186","-1.75%"
"12/10/1985","9.350","9.350","9.350","9.350","-1.39%"
"12/09/1985","9.482","9.482","9.482","9.482","-1.34%"
"12/06/1985","9.611","9.611","9.611","9.611","-0.01%"
"12/05/1985","9.612","9.612","9.612","9.612","-0.04%"
"12/04/1985","9.616","9.616","9.616","9.616","-0.57%"
"12/03/1985","9.671","9.671","9.671","9.671","-0.05%"
"12/02/1985","9.676","9.676","9.676","9.676","0.49%"
"11/29/1985","9.629","9.629","9.629","9.629","-0.66%"
"11/28/1985","9.693","9.693","9.693","9.693","0.01%"
"11/27/1985","9.692","9.692","9.692","9.692","-0.31%"
"11/26/1985","9.722","9.722","9.722","9.722","0.00%"
"11/25/1985","9.722","9.722","9.722","9.722","0.20%"
"11/22/1985","9.703","9.703","9.703","9.703","0.76%"
"11/21/1985","9.630","9.630","9.630","9.630","-0.60%"
"11/20/1985","9.688","9.688","9.688","9.688","0.00%"
"11/19/1985","9.688","9.688","9.688","9.688","-0.05%"
"11/18/1985","9.693","9.693","9.693","9.693","-1.93%"
"11/15/1985","9.884","9.884","9.884","9.884","0.75%"
"11/14/1985","9.810","9.810","9.810","9.810","0.58%"
"11/13/1985","9.753","9.753","9.753","9.753","0.62%"
"11/12/1985","9.693","9.693","9.693","9.693","-1.20%"
"11/11/1985","9.811","9.811","9.811","9.811","0.00%"
"11/08/1985","9.811","9.811","9.811","9.811","-0.70%"
"11/07/1985","9.880","9.880","9.880","9.880","-0.21%"
"11/06/1985","9.901","9.901","9.901","9.901","0.05%"
"11/05/1985","9.896","9.896","9.896","9.896","-0.49%"
"11/04/1985","9.945","9.945","9.945","9.945","-0.05%"
"11/01/1985","9.950","9.950","9.950","9.950","-0.40%"
"10/31/1985","9.990","9.990","9.990","9.990","0.40%"
"10/30/1985","9.950","9.950","9.950","9.950","-1.34%"
"10/29/1985","10.085","10.085","10.085","10.085","-1.72%"
"10/28/1985","10.261","10.261","10.261","10.261","0.74%"
"10/25/1985","10.186","10.186","10.186","10.186","0.59%"
"10/24/1985","10.126","10.126","10.126","10.126","0.11%"
"10/23/1985","10.115","10.115","10.115","10.115","0.09%"
"10/22/1985","10.106","10.106","10.106","10.106","-0.59%"
"10/21/1985","10.166","10.166","10.166","10.166","0.11%"
"10/18/1985","10.155","10.155","10.155","10.155","-0.40%"
"10/17/1985","10.196","10.196","10.196","10.196","-0.44%"
"10/16/1985","10.241","10.241","10.241","10.241","-0.45%"
"10/15/1985","10.287","10.287","10.287","10.287","-0.40%"
"10/14/1985","10.328","10.328","10.328","10.328","0.00%"
"10/11/1985","10.328","10.328","10.328","10.328","-0.10%"
"10/10/1985","10.338","10.338","10.338","10.338","-0.15%"
"10/09/1985","10.354","10.354","10.354","10.354","0.05%"
"10/08/1985","10.349","10.349","10.349","10.349","-0.53%"
"10/07/1985","10.404","10.404","10.404","10.404","0.69%"
"10/04/1985","10.333","10.333","10.333","10.333","0.34%"
"10/03/1985","10.298","10.298","10.298","10.298","0.20%"
"10/02/1985","10.277","10.277","10.277","10.277","0.09%"
"10/01/1985","10.268","10.268","10.268","10.268","-0.19%"
"09/30/1985","10.288","10.288","10.288","10.288","0.89%"
"09/27/1985","10.197","10.197","10.197","10.197","0.00%"
"09/26/1985","10.197","10.197","10.197","10.197","-0.92%"
"09/25/1985","10.292","10.292","10.292","10.292","-0.16%"
"09/24/1985","10.309","10.309","10.309","10.309","-0.53%"
"09/23/1985","10.364","10.364","10.364","10.364","0.24%"
"09/20/1985","10.339","10.339","10.339","10.339","-0.69%"
"09/19/1985","10.411","10.411","10.411","10.411","-0.10%"
"09/18/1985","10.421","10.421","10.421","10.421","0.25%"
"09/17/1985","10.395","10.395","10.395","10.395","0.39%"
"09/16/1985","10.355","10.355","10.355","10.355","-0.35%"
"09/13/1985","10.391","10.391","10.391","10.391","-1.07%"
"09/12/1985","10.503","10.503","10.503","10.503","0.10%"
"09/11/1985","10.493","10.493","10.493","10.493","0.34%"
"09/10/1985","10.457","10.457","10.457","10.457","-0.15%"
"09/09/1985","10.473","10.473","10.473","10.473","-0.10%"
"09/06/1985","10.483","10.483","10.483","10.483","2.23%"
"09/05/1985","10.254","10.254","10.254","10.254","1.03%"
"09/04/1985","10.149","10.149","10.149","10.149","-0.73%"
"09/03/1985","10.224","10.224","10.224","10.224","-0.39%"
"09/02/1985","10.264","10.264","10.264","10.264","-0.56%"
"08/30/1985","10.322","10.322","10.322","10.322","1.21%"
"08/29/1985","10.199","10.199","10.199","10.199","-0.15%"
"08/28/1985","10.214","10.214","10.214","10.214","0.20%"
"08/27/1985","10.194","10.194","10.194","10.194","-0.53%"
"08/26/1985","10.248","10.248","10.248","10.248","0.28%"
"08/23/1985","10.219","10.219","10.219","10.219","0.38%"
"08/22/1985","10.180","10.180","10.180","10.180","-0.28%"
"08/21/1985","10.209","10.209","10.209","10.209","-0.58%"
"08/20/1985","10.269","10.269","10.269","10.269","-0.44%"
"08/19/1985","10.314","10.314","10.314","10.314","-0.10%"
"08/16/1985","10.324","10.324","10.324","10.324","-1.15%"
"08/15/1985","10.444","10.444","10.444","10.444","-0.10%"
"08/14/1985","10.454","10.454","10.454","10.454","-0.62%"
"08/13/1985","10.519","10.519","10.519","10.519","0.81%"
"08/12/1985","10.434","10.434","10.434","10.434","0.00%"
"08/09/1985","10.434","10.434","10.434","10.434","-0.29%"
"08/08/1985","10.464","10.464","10.464","10.464","-0.96%"
"08/07/1985","10.565","10.565","10.565","10.565","-0.57%"
"08/06/1985","10.626","10.626","10.626","10.626","0.05%"
"08/05/1985","10.621","10.621","10.621","10.621","-0.15%"
"08/02/1985","10.637","10.637","10.637","10.637","1.40%"
"08/01/1985","10.490","10.490","10.490","10.490","-0.63%"
"07/31/1985","10.556","10.556","10.556","10.556","-0.81%"
"07/30/1985","10.642","10.642","10.642","10.642","-0.05%"
"07/29/1985","10.647","10.647","10.647","10.647","0.72%"
"07/26/1985","10.571","10.571","10.571","10.571","0.67%"
"07/25/1985","10.501","10.501","10.501","10.501","0.10%"
"07/24/1985","10.491","10.491","10.491","10.491","0.43%"
"07/23/1985","10.446","10.446","10.446","10.446","0.05%"
"07/22/1985","10.441","10.441","10.441","10.441","1.15%"
"07/19/1985","10.322","10.322","10.322","10.322","0.43%"
"07/18/1985","10.278","10.278","10.278","10.278","1.74%"
"07/17/1985","10.102","10.102","10.102","10.102","-0.34%"
"07/16/1985","10.136","10.136","10.136","10.136","-0.68%"
"07/15/1985","10.205","10.205","10.205","10.205","-0.15%"
"07/12/1985","10.220","10.220","10.220","10.220","0.14%"
"07/11/1985","10.206","10.206","10.206","10.206","1.50%"
"07/10/1985","10.055","10.055","10.055","10.055","0.15%"
"07/09/1985","10.040","10.040","10.040","10.040","0.04%"
"07/08/1985","10.036","10.036","10.036","10.036","1.16%"
"07/05/1985","9.921","9.921","9.921","9.921","-2.71%"
"07/04/1985","10.197","10.197","10.197","10.197","-0.19%"
"07/03/1985","10.216","10.216","10.216","10.216","0.32%"
"07/02/1985","10.183","10.183","10.183","10.183","0.10%"
"07/01/1985","10.173","10.173","10.173","10.173","-0.62%"
"06/28/1985","10.236","10.236","10.236","10.236","-1.29%"
"06/27/1985","10.370","10.370","10.370","10.370","-1.52%"
"06/26/1985","10.530","10.530","10.530","10.530","0.38%"
"06/25/1985","10.490","10.490","10.490","10.490","0.62%"
"06/24/1985","10.425","10.425","10.425","10.425","1.06%"
"06/21/1985","10.316","10.316","10.316","10.316","1.92%"
"06/20/1985","10.122","10.122","10.122","10.122","0.97%"
"06/19/1985","10.025","10.025","10.025","10.025","1.34%"
"06/18/1985","9.892","9.892","9.892","9.892","-0.67%"
"06/17/1985","9.959","9.959","9.959","9.959","-0.05%"
"06/14/1985","9.964","9.964","9.964","9.964","-2.28%"
"06/13/1985","10.196","10.196","10.196","10.196","1.30%"
"06/12/1985","10.065","10.065","10.065","10.065","-0.01%"
"06/11/1985","10.066","10.066","10.066","10.066","-0.86%"
"06/10/1985","10.153","10.153","10.153","10.153","-0.28%"
"06/07/1985","10.182","10.182","10.182","10.182","3.05%"
"06/06/1985","9.881","9.881","9.881","9.881","0.62%"
"06/05/1985","9.820","9.820","9.820","9.820","-2.13%"
"06/04/1985","10.034","10.034","10.034","10.034","-0.05%"
"06/03/1985","10.039","10.039","10.039","10.039","-2.43%"
"05/31/1985","10.289","10.289","10.289","10.289","-0.91%"
"05/30/1985","10.384","10.384","10.384","10.384","-0.63%"
"05/29/1985","10.450","10.450","10.450","10.450","0.35%"
"05/28/1985","10.414","10.414","10.414","10.414","-1.58%"
"05/27/1985","10.581","10.581","10.581","10.581","0.05%"
"05/24/1985","10.576","10.576","10.576","10.576","-0.63%"
"05/23/1985","10.643","10.643","10.643","10.643","0.39%"
"05/22/1985","10.602","10.602","10.602","10.602","0.13%"
"05/21/1985","10.588","10.588","10.588","10.588","0.48%"
"05/20/1985","10.537","10.537","10.537","10.537","-2.74%"
"05/17/1985","10.834","10.834","10.834","10.834","0.18%"
"05/16/1985","10.814","10.814","10.814","10.814","-0.57%"
"05/15/1985","10.876","10.876","10.876","10.876","-0.05%"
"05/14/1985","10.881","10.881","10.881","10.881","-1.32%"
"05/13/1985","11.027","11.027","11.027","11.027","-0.01%"
"05/10/1985","11.028","11.028","11.028","11.028","-1.32%"
"05/09/1985","11.176","11.176","11.176","11.176","-0.75%"
"05/08/1985","11.261","11.261","11.261","11.261","1.06%"
"05/07/1985","11.143","11.143","11.143","11.143","-0.15%"
"05/06/1985","11.160","11.160","11.160","11.160","-0.19%"
"05/03/1985","11.181","11.181","11.181","11.181","-0.76%"
"05/02/1985","11.267","11.267","11.267","11.267","0.20%"
"05/01/1985","11.245","11.245","11.245","11.245","-1.33%"
"04/30/1985","11.396","11.396","11.396","11.396","-0.48%"
"04/29/1985","11.451","11.451","11.451","11.451","1.10%"
"04/26/1985","11.326","11.326","11.326","11.326","-0.14%"
"04/25/1985","11.342","11.342","11.342","11.342","1.00%"
"04/24/1985","11.230","11.230","11.230","11.230","-0.01%"
"04/23/1985","11.231","11.231","11.231","11.231","1.15%"
"04/22/1985","11.103","11.103","11.103","11.103","-0.05%"
"04/19/1985","11.109","11.109","11.109","11.109","0.00%"
"04/18/1985","11.109","11.109","11.109","11.109","-1.41%"
"04/17/1985","11.268","11.268","11.268","11.268","0.33%"
"04/16/1985","11.231","11.231","11.231","11.231","-1.04%"
"04/15/1985","11.349","11.349","11.349","11.349","-0.52%"
"04/12/1985","11.408","11.408","11.408","11.408","0.10%"
"04/11/1985","11.397","11.397","11.397","11.397","-1.36%"
"04/10/1985","11.554","11.554","11.554","11.554","-0.71%"
"04/09/1985","11.637","11.637","11.637","11.637","-0.94%"
"04/08/1985","11.747","11.747","11.747","11.747","0.19%"
"04/05/1985","11.725","11.725","11.725","11.725","0.00%"
"04/04/1985","11.725","11.725","11.725","11.725","0.09%"
"04/03/1985","11.715","11.715","11.715","11.715","0.29%"
"04/02/1985","11.681","11.681","11.681","11.681","0.38%"
"04/01/1985","11.637","11.637","11.637","11.637","0.00%"
"03/29/1985","11.637","11.637","11.637","11.637","-0.80%"
"03/28/1985","11.731","11.731","11.731","11.731","-0.79%"
"03/27/1985","11.825","11.825","11.825","11.825","0.66%"
"03/26/1985","11.748","11.748","11.748","11.748","-0.75%"
"03/25/1985","11.837","11.837","11.837","11.837","-0.28%"
"03/22/1985","11.870","11.870","11.870","11.870","0.52%"
"03/21/1985","11.809","11.809","11.809","11.809","-0.76%"
"03/20/1985","11.899","11.899","11.899","11.899","-0.66%"
"03/19/1985","11.978","11.978","11.978","11.978","-0.18%"
"03/18/1985","11.999","11.999","11.999","11.999","0.65%"
"03/15/1985","11.921","11.921","11.921","11.921","0.14%"
"03/14/1985","11.904","11.904","11.904","11.904","0.19%"
"03/13/1985","11.882","11.882","11.882","11.882","0.99%"
"03/12/1985","11.765","11.765","11.765","11.765","0.46%"
"03/11/1985","11.711","11.711","11.711","11.711","0.05%"
"03/08/1985","11.705","11.705","11.705","11.705","-1.86%"
"03/07/1985","11.927","11.927","11.927","11.927","0.24%"
"03/06/1985","11.899","11.899","11.899","11.899","0.41%"
"03/05/1985","11.850","11.850","11.850","11.850","-0.60%"
"03/04/1985","11.922","11.922","11.922","11.922","0.61%"
"03/01/1985","11.850","11.850","11.850","11.850","-0.65%"
"02/28/1985","11.927","11.927","11.927","11.927","0.28%"
"02/27/1985","11.894","11.894","11.894","11.894","1.32%"
"02/26/1985","11.739","11.739","11.739","11.739","-0.47%"
"02/25/1985","11.794","11.794","11.794","11.794","0.24%"
"02/22/1985","11.766","11.766","11.766","11.766","0.94%"
"02/21/1985","11.657","11.657","11.657","11.657","1.15%"
"02/20/1985","11.524","11.524","11.524","11.524","1.25%"
"02/19/1985","11.382","11.382","11.382","11.382","-0.14%"
"02/18/1985","11.398","11.398","11.398","11.398","0.00%"
"02/15/1985","11.398","11.398","11.398","11.398","0.66%"
"02/14/1985","11.323","11.323","11.323","11.323","-0.56%"
"02/13/1985","11.387","11.387","11.387","11.387","-0.10%"
"02/12/1985","11.398","11.398","11.398","11.398","0.00%"
"02/11/1985","11.398","11.398","11.398","11.398","0.10%"
"02/08/1985","11.387","11.387","11.387","11.387","-0.29%"
"02/07/1985","11.420","11.420","11.420","11.420","0.37%"
"02/06/1985","11.378","11.378","11.378","11.378","0.85%"
"02/05/1985","11.282","11.282","11.282","11.282","-0.37%"
"02/04/1985","11.324","11.324","11.324","11.324","0.46%"
"02/01/1985","11.272","11.272","11.272","11.272","1.13%"
"01/31/1985","11.146","11.146","11.146","11.146","0.80%"
"01/30/1985","11.058","11.058","11.058","11.058","-0.28%"
"01/29/1985","11.089","11.089","11.089","11.089","0.00%"
"01/28/1985","11.089","11.089","11.089","11.089","0.00%"
"01/25/1985","11.089","11.089","11.089","11.089","0.51%"
"01/24/1985","11.033","11.033","11.033","11.033","-1.30%"
"01/23/1985","11.178","11.178","11.178","11.178","-0.52%"
"01/22/1985","11.236","11.236","11.236","11.236","-1.21%"
"01/21/1985","11.374","11.374","11.374","11.374","0.00%"
"01/18/1985","11.374","11.374","11.374","11.374","-0.75%"
"01/17/1985","11.460","11.460","11.460","11.460","-0.28%"
"01/16/1985","11.492","11.492","11.492","11.492","0.19%"
"01/15/1985","11.470","11.470","11.470","11.470","-1.03%"
"01/14/1985","11.589","11.589","11.589","11.589","0.19%"
"01/11/1985","11.567","11.567","11.567","11.567","0.92%"
"01/10/1985","11.461","11.461","11.461","11.461","0.10%"
"01/09/1985","11.450","11.450","11.450","11.450","0.14%"
"01/08/1985","11.434","11.434","11.434","11.434","-0.37%"
"01/07/1985","11.477","11.477","11.477","11.477","-1.53%"
"01/04/1985","11.655","11.655","11.655","11.655","0.41%"
"01/03/1985","11.607","11.607","11.607","11.607","-0.68%"
"01/02/1985","11.687","11.687","11.687","11.687","1.27%"
"01/01/1985","11.541","11.541","11.541","11.541","-0.01%"
"12/31/1984","11.542","11.542","11.542","11.542","0.79%"
"12/28/1984","11.451","11.451","11.451","11.451","0.09%"
"12/27/1984","11.441","11.441","11.441","11.441","0.00%"
"12/26/1984","11.441","11.441","11.441","11.441","1.31%"
"12/25/1984","11.293","11.293","11.293","11.293","0.00%"
"12/24/1984","11.293","11.293","11.293","11.293","-0.33%"
"12/21/1984","11.330","11.330","11.330","11.330","-0.25%"
"12/20/1984","11.358","11.358","11.358","11.358","0.28%"
"12/19/1984","11.326","11.326","11.326","11.326","0.42%"
"12/18/1984","11.279","11.279","11.279","11.279","-1.70%"
"12/17/1984","11.474","11.474","11.474","11.474","-0.65%"
"12/14/1984","11.549","11.549","11.549","11.549","-1.16%"
"12/13/1984","11.685","11.685","11.685","11.685","1.35%"
"12/12/1984","11.529","11.529","11.529","11.529","-0.25%"
"12/11/1984","11.558","11.558","11.558","11.558","-0.82%"
"12/10/1984","11.653","11.653","11.653","11.653","-0.27%"
"12/07/1984","11.685","11.685","11.685","11.685","0.74%"
"12/06/1984","11.599","11.599","11.599","11.599","0.74%"
"12/05/1984","11.514","11.514","11.514","11.514","0.05%"
"12/04/1984","11.508","11.508","11.508","11.508","-0.37%"
"12/03/1984","11.551","11.551","11.551","11.551","-0.36%"
"11/30/1984","11.593","11.593","11.593","11.593","1.32%"
"11/29/1984","11.442","11.442","11.442","11.442","0.36%"
"11/28/1984","11.401","11.401","11.401","11.401","0.86%"
"11/27/1984","11.304","11.304","11.304","11.304","0.04%"
"11/26/1984","11.299","11.299","11.299","11.299","0.45%"
"11/23/1984","11.248","11.248","11.248","11.248","-1.08%"
"11/22/1984","11.371","11.371","11.371","11.371","-0.40%"
"11/21/1984","11.417","11.417","11.417","11.417","-1.39%"
"11/20/1984","11.578","11.578","11.578","11.578","-0.58%"
"11/19/1984","11.646","11.646","11.646","11.646","-0.67%"
"11/16/1984","11.725","11.725","11.725","11.725","-0.32%"
"11/15/1984","11.763","11.763","11.763","11.763","-0.67%"
"11/14/1984","11.842","11.842","11.842","11.842","0.45%"
"11/13/1984","11.789","11.789","11.789","11.789","0.49%"
"11/12/1984","11.731","11.731","11.731","11.731","0.00%"
"11/09/1984","11.731","11.731","11.731","11.731","-0.72%"
"11/08/1984","11.816","11.816","11.816","11.816","0.68%"
"11/07/1984","11.736","11.736","11.736","11.736","1.26%"
"11/06/1984","11.590","11.590","11.590","11.590","0.00%"
"11/05/1984","11.590","11.590","11.590","11.590","-0.50%"
"11/02/1984","11.648","11.648","11.648","11.648","0.04%"
"11/01/1984","11.643","11.643","11.643","11.643","-1.15%"
"10/31/1984","11.779","11.779","11.779","11.779","0.36%"
"10/30/1984","11.737","11.737","11.737","11.737","-1.65%"
"10/29/1984","11.934","11.934","11.934","11.934","-0.31%"
"10/26/1984","11.971","11.971","11.971","11.971","1.35%"
"10/25/1984","11.812","11.812","11.812","11.812","0.72%"
"10/24/1984","11.728","11.728","11.728","11.728","-0.36%"
"10/23/1984","11.770","11.770","11.770","11.770","-0.93%"
"10/22/1984","11.881","11.881","11.881","11.881","-0.27%"
"10/19/1984","11.913","11.913","11.913","11.913","-1.33%"
"10/18/1984","12.074","12.074","12.074","12.074","-1.56%"
"10/17/1984","12.265","12.265","12.265","12.265","-0.36%"
"10/16/1984","12.309","12.309","12.309","12.309","-0.13%"
"10/15/1984","12.325","12.325","12.325","12.325","0.49%"
"10/12/1984","12.265","12.265","12.265","12.265","-0.22%"
"10/11/1984","12.292","12.292","12.292","12.292","-0.45%"
"10/10/1984","12.348","12.348","12.348","12.348","0.05%"
"10/09/1984","12.342","12.342","12.342","12.342","-0.23%"
"10/08/1984","12.370","12.370","12.370","12.370","0.00%"
"10/05/1984","12.370","12.370","12.370","12.370","-1.06%"
"10/04/1984","12.503","12.503","12.503","12.503","-0.13%"
"10/03/1984","12.519","12.519","12.519","12.519","-0.06%"
"10/02/1984","12.526","12.526","12.526","12.526","0.06%"
"10/01/1984","12.519","12.519","12.519","12.519","0.46%"
"09/28/1984","12.462","12.462","12.462","12.462","1.37%"
"09/27/1984","12.293","12.293","12.293","12.293","-1.33%"
"09/26/1984","12.459","12.459","12.459","12.459","-0.66%"
"09/25/1984","12.542","12.542","12.542","12.542","0.26%"
"09/24/1984","12.509","12.509","12.509","12.509","0.63%"
"09/21/1984","12.431","12.431","12.431","12.431","1.38%"
"09/20/1984","12.262","12.262","12.262","12.262","0.23%"
"09/19/1984","12.234","12.234","12.234","12.234","-0.84%"
"09/18/1984","12.338","12.338","12.338","12.338","-0.36%"
"09/17/1984","12.382","12.382","12.382","12.382","-0.23%"
"09/14/1984","12.410","12.410","12.410","12.410","-0.09%"
"09/13/1984","12.421","12.421","12.421","12.421","-0.93%"
"09/12/1984","12.538","12.538","12.538","12.538","0.14%"
"09/11/1984","12.521","12.521","12.521","12.521","-0.67%"
"09/10/1984","12.605","12.605","12.605","12.605","-0.66%"
"09/07/1984","12.689","12.689","12.689","12.689","-0.80%"
"09/06/1984","12.791","12.791","12.791","12.791","-0.88%"
"09/05/1984","12.905","12.905","12.905","12.905","0.30%"
"09/04/1984","12.866","12.866","12.866","12.866","0.67%"
"09/03/1984","12.780","12.780","12.780","12.780","-0.61%"
"08/31/1984","12.858","12.858","12.858","12.858","-0.05%"
"08/30/1984","12.864","12.864","12.864","12.864","0.09%"
"08/29/1984","12.852","12.852","12.852","12.852","0.22%"
"08/28/1984","12.824","12.824","12.824","12.824","0.27%"
"08/27/1984","12.790","12.790","12.790","12.790","0.71%"
"08/24/1984","12.700","12.700","12.700","12.700","-0.13%"
"08/23/1984","12.717","12.717","12.717","12.717","0.31%"
"08/22/1984","12.678","12.678","12.678","12.678","-0.09%"
"08/21/1984","12.689","12.689","12.689","12.689","-0.35%"
"08/20/1984","12.734","12.734","12.734","12.734","0.09%"
"08/17/1984","12.722","12.722","12.722","12.722","0.13%"
"08/16/1984","12.706","12.706","12.706","12.706","-0.39%"
"08/15/1984","12.756","12.756","12.756","12.756","0.53%"
"08/14/1984","12.689","12.689","12.689","12.689","-0.44%"
"08/13/1984","12.745","12.745","12.745","12.745","0.75%"
"08/10/1984","12.650","12.650","12.650","12.650","0.13%"
"08/09/1984","12.633","12.633","12.633","12.633","-0.27%"
"08/08/1984","12.667","12.667","12.667","12.667","-0.09%"
