"Date","Price","Open","High","Low","Change %"
"02/18/1999","4.924","4.924","4.924","4.924","1.05%"
"02/17/1999","4.873","4.873","4.873","4.873","-0.67%"
"02/16/1999","4.906","4.906","4.906","4.906","0.00%"
"02/12/1999","4.906","4.906","4.906","4.906","1.81%"
"02/11/1999","4.819","4.819","4.819","4.819","0.71%"
"02/10/1999","4.785","4.785","4.785","4.785","0.72%"
"02/09/1999","4.751","4.751","4.751","4.751","-0.71%"
"02/08/1999","4.785","4.785","4.785","4.785","-0.33%"
"02/05/1999","4.801","4.801","4.801","4.801","0.71%"
"02/04/1999","4.767","4.767","4.767","4.767","1.08%"
"02/03/1999","4.716","4.716","4.716","4.716","0.36%"
"02/02/1999","4.699","4.699","4.699","4.699","1.08%"
"02/01/1999","4.649","4.649","4.649","4.649","1.44%"
"01/29/1999","4.583","4.583","4.583","4.583","0.37%"
"01/28/1999","4.566","4.566","4.566","4.566","2.22%"
"01/27/1999","4.467","4.467","4.467","4.467","-3.37%"
"01/26/1999","4.623","4.623","4.623","4.623","0.37%"
"01/25/1999","4.606","4.606","4.606","4.606","1.12%"
"01/22/1999","4.555","4.555","4.555","4.555","-1.11%"
"01/21/1999","4.606","4.606","4.606","4.606","-0.75%"
"01/20/1999","4.641","4.641","4.641","4.641","0.37%"
"01/19/1999","4.624","4.624","4.624","4.624","1.12%"
"01/15/1999","4.573","4.573","4.573","4.573","2.63%"
"01/14/1999","4.456","4.456","4.456","4.456","-3.28%"
"01/13/1999","4.607","4.607","4.607","4.607","-1.09%"
"01/12/1999","4.658","4.658","4.658","4.658","-1.77%"
"01/11/1999","4.742","4.742","4.742","4.742","0.36%"
"01/08/1999","4.725","4.725","4.725","4.725","1.81%"
"01/07/1999","4.641","4.641","4.641","4.641","1.09%"
"01/06/1999","4.591","4.591","4.591","4.591","-1.08%"
"01/05/1999","4.641","4.641","4.641","4.641","1.44%"
"01/04/1999","4.575","4.575","4.575","4.575","0.73%"
"12/31/1998","4.542","4.542","4.542","4.542","0.00%"
"12/30/1998","4.542","4.542","4.542","4.542","-2.15%"
"12/29/1998","4.642","4.642","4.642","4.642","-1.07%"
"12/28/1998","4.692","4.692","4.692","4.692","-1.45%"
"12/24/1998","4.761","4.761","4.761","4.761","1.47%"
"12/23/1998","4.692","4.692","4.692","4.692","2.24%"
"12/22/1998","4.589","4.589","4.589","4.589","1.50%"
"12/21/1998","4.521","4.521","4.521","4.521","1.50%"
"12/18/1998","4.454","4.454","4.454","4.454","0.75%"
"12/17/1998","4.421","4.421","4.421","4.421","1.54%"
"12/16/1998","4.354","4.354","4.354","4.354","-2.27%"
"12/15/1998","4.455","4.455","4.455","4.455","0.75%"
"12/14/1998","4.422","4.422","4.422","4.422","-0.76%"
"12/11/1998","4.456","4.456","4.456","4.456","1.50%"
"12/10/1998","4.390","4.390","4.390","4.390","-1.13%"
"12/09/1998","4.440","4.440","4.440","4.440","0.36%"
"12/08/1998","4.424","4.424","4.424","4.424","-2.21%"
"12/07/1998","4.524","4.524","4.524","4.524","1.48%"
"12/04/1998","4.458","4.458","4.458","4.458","3.43%"
"12/03/1998","4.310","4.310","4.310","4.310","-1.15%"
"12/02/1998","4.360","4.360","4.360","4.360","-2.22%"
"12/01/1998","4.459","4.459","4.459","4.459","-1.11%"
"11/30/1998","4.509","4.509","4.509","4.509","-2.51%"
"11/27/1998","4.625","4.625","4.625","4.625","-0.71%"
"11/25/1998","4.658","4.658","4.658","4.658","-0.53%"
"11/24/1998","4.683","4.683","4.683","4.683","0.39%"
"11/23/1998","4.665","4.665","4.665","4.665","0.02%"
"11/20/1998","4.664","4.664","4.664","4.664","0.04%"
"11/19/1998","4.662","4.662","4.662","4.662","1.15%"
"11/18/1998","4.609","4.609","4.609","4.609","0.74%"
"11/17/1998","4.575","4.575","4.575","4.575","0.02%"
"11/16/1998","4.574","4.574","4.574","4.574","1.15%"
"11/13/1998","4.522","4.522","4.522","4.522","1.16%"
"11/12/1998","4.470","4.470","4.470","4.470","-1.84%"
"11/11/1998","4.554","4.554","4.554","4.554","0.75%"
"11/10/1998","4.520","4.520","4.520","4.520","-1.07%"
"11/09/1998","4.569","4.569","4.569","4.569","-0.35%"
"11/06/1998","4.585","4.585","4.585","4.585","1.53%"
"11/05/1998","4.516","4.516","4.516","4.516","1.53%"
"11/04/1998","4.448","4.448","4.448","4.448","4.71%"
"11/03/1998","4.248","4.248","4.248","4.248","-0.77%"
"11/02/1998","4.281","4.281","4.281","4.281","4.03%"
"10/30/1998","4.115","4.115","4.115","4.115","2.87%"
"10/29/1998","4.000","4.000","4.000","4.000","-2.56%"
"10/28/1998","4.105","4.105","4.105","4.105","-0.02%"
"10/27/1998","4.106","4.106","4.106","4.106","-2.42%"
"10/26/1998","4.208","4.208","4.208","4.208","0.79%"
"10/23/1998","4.175","4.175","4.175","4.175","0.77%"
"10/22/1998","4.143","4.143","4.143","4.143","1.64%"
"10/21/1998","4.076","4.076","4.076","4.076","2.10%"
"10/20/1998","3.992","3.992","3.992","3.992","2.12%"
"10/19/1998","3.909","3.909","3.909","3.909","0.39%"
"10/16/1998","3.894","3.894","3.894","3.894","1.25%"
"10/15/1998","3.846","3.846","3.846","3.846","-6.13%"
"10/14/1998","4.097","4.097","4.097","4.097","-0.82%"
"10/13/1998","4.131","4.131","4.131","4.131","-1.99%"
"10/09/1998","4.215","4.215","4.215","4.215","1.98%"
"10/08/1998","4.133","4.133","4.133","4.133","-0.02%"
"10/07/1998","4.134","4.134","4.134","4.134","1.62%"
"10/06/1998","4.068","4.068","4.068","4.068","0.79%"
"10/05/1998","4.036","4.036","4.036","4.036","-3.95%"
"10/02/1998","4.202","4.202","4.202","4.202","1.16%"
"10/01/1998","4.154","4.154","4.154","4.154","-3.44%"
"09/30/1998","4.302","4.302","4.302","4.302","-3.33%"
"09/29/1998","4.450","4.450","4.450","4.450","0.36%"
"09/28/1998","4.434","4.434","4.434","4.434","0.36%"
"09/25/1998","4.418","4.418","4.418","4.418","-0.72%"
"09/24/1998","4.450","4.450","4.450","4.450","-2.77%"
"09/23/1998","4.577","4.577","4.577","4.577","-1.49%"
"09/22/1998","4.646","4.646","4.646","4.646","0.37%"
"09/21/1998","4.629","4.629","4.629","4.629","-0.02%"
"09/18/1998","4.630","4.630","4.630","4.630","-0.77%"
"09/17/1998","4.666","4.666","4.666","4.666","-1.79%"
"09/16/1998","4.751","4.751","4.751","4.751","0.34%"
"09/15/1998","4.735","4.735","4.735","4.735","0.70%"
"09/14/1998","4.702","4.702","4.702","4.702","0.36%"
"09/11/1998","4.685","4.685","4.685","4.685","1.38%"
"09/10/1998","4.621","4.621","4.621","4.621","-2.82%"
"09/09/1998","4.755","4.755","4.755","4.755","-3.41%"
"09/08/1998","4.923","4.923","4.923","4.923","-0.34%"
"09/04/1998","4.940","4.940","4.940","4.940","0.65%"
"09/03/1998","4.908","4.908","4.908","4.908","-0.67%"
"09/02/1998","4.941","4.941","4.941","4.941","1.35%"
"09/01/1998","4.875","4.875","4.875","4.875","-0.02%"
"08/31/1998","4.876","4.876","4.876","4.876","-0.67%"
"08/28/1998","4.909","4.909","4.909","4.909","-0.35%"
"08/27/1998","4.926","4.926","4.926","4.926","0.67%"
"08/26/1998","4.893","4.893","4.893","4.893","-5.28%"
"08/25/1998","5.166","5.166","5.166","5.166","-0.67%"
"08/24/1998","5.201","5.201","5.201","5.201","-0.33%"
"08/21/1998","5.218","5.218","5.218","5.218","-1.95%"
"08/20/1998","5.322","5.322","5.322","5.322","-0.32%"
"08/19/1998","5.339","5.339","5.339","5.339","0.00%"
"08/18/1998","5.339","5.339","5.339","5.339","0.32%"
"08/17/1998","5.322","5.322","5.322","5.322","0.00%"
"08/14/1998","5.322","5.322","5.322","5.322","-0.97%"
"08/13/1998","5.374","5.374","5.374","5.374","1.28%"
"08/12/1998","5.306","5.306","5.306","5.306","0.00%"
"08/11/1998","5.306","5.306","5.306","5.306","-0.64%"
"08/10/1998","5.340","5.340","5.340","5.340","0.32%"
"08/07/1998","5.323","5.323","5.323","5.323","-1.26%"
"08/06/1998","5.391","5.391","5.391","5.391","-0.31%"
"08/05/1998","5.408","5.408","5.408","5.408","0.32%"
"08/04/1998","5.391","5.391","5.391","5.391","-1.25%"
"08/03/1998","5.459","5.459","5.459","5.459","-0.60%"
"07/31/1998","5.492","5.492","5.492","5.492","0.00%"
"07/30/1998","5.492","5.492","5.492","5.492","-0.34%"
"07/29/1998","5.511","5.511","5.511","5.511","0.64%"
"07/28/1998","5.476","5.476","5.476","5.476","0.00%"
"07/27/1998","5.476","5.476","5.476","5.476","0.00%"
"07/24/1998","5.476","5.476","5.476","5.476","0.31%"
"07/23/1998","5.459","5.459","5.459","5.459","-0.31%"
"07/22/1998","5.476","5.476","5.476","5.476","0.31%"
"07/21/1998","5.459","5.459","5.459","5.459","0.00%"
"07/20/1998","5.459","5.459","5.459","5.459","-0.31%"
"07/17/1998","5.476","5.476","5.476","5.476","0.31%"
"07/16/1998","5.459","5.459","5.459","5.459","0.31%"
"07/15/1998","5.442","5.442","5.442","5.442","-0.31%"
"07/14/1998","5.459","5.459","5.459","5.459","0.00%"
"07/13/1998","5.459","5.459","5.459","5.459","0.94%"
"07/10/1998","5.408","5.408","5.408","5.408","-0.31%"
"07/09/1998","5.425","5.425","5.425","5.425","-0.31%"
"07/08/1998","5.442","5.442","5.442","5.442","0.00%"
"07/07/1998","5.442","5.442","5.442","5.442","0.31%"
"07/06/1998","5.425","5.425","5.425","5.425","-0.31%"
"07/02/1998","5.442","5.442","5.442","5.442","-0.31%"
"07/01/1998","5.459","5.459","5.459","5.459","-0.29%"
"06/30/1998","5.475","5.475","5.475","5.475","-0.62%"
"06/29/1998","5.509","5.509","5.509","5.509","0.00%"
"06/26/1998","5.509","5.509","5.509","5.509","0.00%"
"06/25/1998","5.509","5.509","5.509","5.509","0.00%"
"06/24/1998","5.509","5.509","5.509","5.509","1.87%"
"06/23/1998","5.408","5.408","5.408","5.408","-1.94%"
"06/22/1998","5.515","5.515","5.515","5.515","0.00%"
"06/19/1998","5.515","5.515","5.515","5.515","-0.63%"
"06/18/1998","5.550","5.550","5.550","5.550","0.31%"
"06/17/1998","5.533","5.533","5.533","5.533","0.31%"
"06/16/1998","5.516","5.516","5.516","5.516","2.22%"
"06/15/1998","5.396","5.396","5.396","5.396","-0.95%"
"06/12/1998","5.448","5.448","5.448","5.448","0.00%"
"06/11/1998","5.448","5.448","5.448","5.448","-1.54%"
"06/10/1998","5.533","5.533","5.533","5.533","-1.51%"
"06/09/1998","5.618","5.618","5.618","5.618","0.61%"
"06/08/1998","5.584","5.584","5.584","5.584","0.00%"
"06/05/1998","5.584","5.584","5.584","5.584","0.31%"
"06/04/1998","5.567","5.567","5.567","5.567","0.61%"
"06/03/1998","5.533","5.533","5.533","5.533","0.00%"
"06/02/1998","5.533","5.533","5.533","5.533","0.29%"
"06/01/1998","5.517","5.517","5.517","5.517","-0.31%"
"05/29/1998","5.534","5.534","5.534","5.534","-0.29%"
"05/28/1998","5.550","5.550","5.550","5.550","1.52%"
"05/27/1998","5.467","5.467","5.467","5.467","-2.17%"
"05/26/1998","5.588","5.588","5.588","5.588","-0.60%"
"05/22/1998","5.622","5.622","5.622","5.622","-0.02%"
"05/21/1998","5.623","5.623","5.623","5.623","0.93%"
"05/20/1998","5.571","5.571","5.571","5.571","-0.32%"
"05/19/1998","5.589","5.589","5.589","5.589","0.00%"
"05/18/1998","5.589","5.589","5.589","5.589","-0.60%"
"05/15/1998","5.623","5.623","5.623","5.623","0.00%"
"05/14/1998","5.623","5.623","5.623","5.623","0.61%"
"05/13/1998","5.589","5.589","5.589","5.589","-0.32%"
"05/12/1998","5.607","5.607","5.607","5.607","-0.90%"
"05/11/1998","5.658","5.658","5.658","5.658","1.22%"
"05/08/1998","5.590","5.590","5.590","5.590","0.59%"
"05/07/1998","5.557","5.557","5.557","5.557","0.31%"
"05/06/1998","5.540","5.540","5.540","5.540","-1.49%"
"05/05/1998","5.624","5.624","5.624","5.624","0.90%"
"05/04/1998","5.574","5.574","5.574","5.574","0.00%"
"05/01/1998","5.574","5.574","5.574","5.574","-2.36%"
"04/30/1998","5.709","5.709","5.709","5.709","0.00%"
"04/29/1998","5.709","5.709","5.709","5.709","0.05%"
"04/28/1998","5.706","5.706","5.706","5.706","0.32%"
"04/27/1998","5.688","5.688","5.688","5.688","1.86%"
"04/24/1998","5.584","5.584","5.584","5.584","-0.62%"
"04/23/1998","5.619","5.619","5.619","5.619","0.32%"
"04/22/1998","5.601","5.601","5.601","5.601","0.00%"
"04/21/1998","5.601","5.601","5.601","5.601","0.61%"
"04/20/1998","5.567","5.567","5.567","5.567","0.94%"
"04/17/1998","5.515","5.515","5.515","5.515","0.00%"
"04/16/1998","5.515","5.515","5.515","5.515","-0.33%"
"04/15/1998","5.533","5.533","5.533","5.533","-0.31%"
"04/14/1998","5.550","5.550","5.550","5.550","-0.31%"
"04/13/1998","5.567","5.567","5.567","5.567","1.24%"
"04/09/1998","5.499","5.499","5.499","5.499","0.62%"
"04/08/1998","5.465","5.465","5.465","5.465","0.29%"
"04/07/1998","5.449","5.449","5.449","5.449","0.00%"
"04/06/1998","5.449","5.449","5.449","5.449","0.31%"
"04/03/1998","5.432","5.432","5.432","5.432","-1.52%"
"04/02/1998","5.516","5.516","5.516","5.516","-0.31%"
"04/01/1998","5.533","5.533","5.533","5.533","-0.61%"
"03/31/1998","5.567","5.567","5.567","5.567","-1.19%"
"03/30/1998","5.634","5.634","5.634","5.634","0.00%"
"03/27/1998","5.634","5.634","5.634","5.634","0.00%"
"03/26/1998","5.634","5.634","5.634","5.634","0.90%"
"03/25/1998","5.584","5.584","5.584","5.584","0.94%"
"03/24/1998","5.532","5.532","5.532","5.532","0.00%"
"03/23/1998","5.532","5.532","5.532","5.532","0.31%"
"03/20/1998","5.515","5.515","5.515","5.515","0.00%"
"03/19/1998","5.515","5.515","5.515","5.515","0.31%"
"03/18/1998","5.498","5.498","5.498","5.498","0.00%"
"03/17/1998","5.498","5.498","5.498","5.498","0.62%"
"03/16/1998","5.464","5.464","5.464","5.464","-0.31%"
"03/13/1998","5.481","5.481","5.481","5.481","0.29%"
"03/12/1998","5.465","5.465","5.465","5.465","-1.23%"
"03/11/1998","5.533","5.533","5.533","5.533","0.00%"
"03/10/1998","5.533","5.533","5.533","5.533","-0.31%"
"03/09/1998","5.550","5.550","5.550","5.550","-0.61%"
"03/06/1998","5.584","5.584","5.584","5.584","-0.59%"
"03/05/1998","5.617","5.617","5.617","5.617","0.59%"
"03/04/1998","5.584","5.584","5.584","5.584","-0.91%"
"03/03/1998","5.635","5.635","5.635","5.635","0.91%"
"03/02/1998","5.584","5.584","5.584","5.584","0.90%"
"02/27/1998","5.534","5.534","5.534","5.534","-0.90%"
"02/26/1998","5.584","5.584","5.584","5.584","0.90%"
"02/25/1998","5.534","5.534","5.534","5.534","-0.52%"
"02/24/1998","5.563","5.563","5.563","5.563","2.22%"
"02/23/1998","5.442","5.442","5.442","5.442","0.65%"
"02/20/1998","5.407","5.407","5.407","5.407","0.32%"
"02/19/1998","5.390","5.390","5.390","5.390","0.63%"
"02/18/1998","5.356","5.356","5.356","5.356","0.32%"
"02/17/1998","5.339","5.339","5.339","5.339","-0.02%"
"02/13/1998","5.340","5.340","5.340","5.340","-0.32%"
"02/12/1998","5.357","5.357","5.357","5.357","-0.63%"
"02/11/1998","5.391","5.391","5.391","5.391","-0.31%"
"02/10/1998","5.408","5.408","5.408","5.408","0.32%"
"02/09/1998","5.391","5.391","5.391","5.391","0.32%"
"02/06/1998","5.374","5.374","5.374","5.374","-0.02%"
"02/05/1998","5.375","5.375","5.375","5.375","0.94%"
"02/04/1998","5.325","5.325","5.325","5.325","0.00%"
"02/03/1998","5.325","5.325","5.325","5.325","-0.62%"
"02/02/1998","5.358","5.358","5.358","5.358","0.62%"
"01/30/1998","5.325","5.325","5.325","5.325","-0.32%"
"01/29/1998","5.342","5.342","5.342","5.342","-2.14%"
"01/28/1998","5.459","5.459","5.459","5.459","-0.13%"
"01/27/1998","5.466","5.466","5.466","5.466","1.60%"
"01/26/1998","5.380","5.380","5.380","5.380","-0.65%"
"01/23/1998","5.415","5.415","5.415","5.415","1.92%"
"01/22/1998","5.313","5.313","5.313","5.313","-0.34%"
"01/21/1998","5.331","5.331","5.331","5.331","-0.97%"
"01/20/1998","5.383","5.383","5.383","5.383","0.64%"
"01/16/1998","5.349","5.349","5.349","5.349","1.58%"
"01/15/1998","5.266","5.266","5.266","5.266","-0.32%"
"01/14/1998","5.283","5.283","5.283","5.283","0.63%"
"01/13/1998","5.250","5.250","5.250","5.250","1.29%"
"01/12/1998","5.183","5.183","5.183","5.183","-0.02%"
"01/09/1998","5.184","5.184","5.184","5.184","-2.24%"
"01/08/1998","5.303","5.303","5.303","5.303","-1.89%"
"01/07/1998","5.405","5.405","5.405","5.405","0.32%"
"01/06/1998","5.388","5.388","5.388","5.388","-1.25%"
"01/05/1998","5.456","5.456","5.456","5.456","-2.12%"
"01/02/1998","5.574","5.574","5.574","5.574","-1.48%"
"12/31/1997","5.658","5.658","5.658","5.658","-0.89%"
"12/30/1997","5.709","5.709","5.709","5.709","0.30%"
"12/29/1997","5.692","5.692","5.692","5.692","0.30%"
"12/26/1997","5.675","5.675","5.675","5.675","-0.30%"
"12/24/1997","5.692","5.692","5.692","5.692","0.60%"
"12/23/1997","5.658","5.658","5.658","5.658","-0.30%"
"12/22/1997","5.675","5.675","5.675","5.675","0.32%"
"12/19/1997","5.657","5.657","5.657","5.657","-0.02%"
"12/18/1997","5.658","5.658","5.658","5.658","-0.89%"
"12/17/1997","5.709","5.709","5.709","5.709","0.60%"
"12/16/1997","5.675","5.675","5.675","5.675","0.30%"
"12/15/1997","5.658","5.658","5.658","5.658","0.91%"
"12/12/1997","5.607","5.607","5.607","5.607","-0.90%"
"12/11/1997","5.658","5.658","5.658","5.658","-1.19%"
"12/10/1997","5.726","5.726","5.726","5.726","-1.17%"
"12/09/1997","5.794","5.794","5.794","5.794","-0.58%"
"12/08/1997","5.828","5.828","5.828","5.828","0.59%"
"12/05/1997","5.794","5.794","5.794","5.794","1.49%"
"12/04/1997","5.709","5.709","5.709","5.709","-0.30%"
"12/03/1997","5.726","5.726","5.726","5.726","-0.59%"
"12/02/1997","5.760","5.760","5.760","5.760","-0.28%"
"12/01/1997","5.776","5.776","5.776","5.776","0.00%"
"11/28/1997","5.776","5.776","5.776","5.776","0.87%"
"11/26/1997","5.726","5.726","5.726","5.726","0.30%"
"11/25/1997","5.709","5.709","5.709","5.709","0.00%"
"11/24/1997","5.709","5.709","5.709","5.709","0.62%"
"11/21/1997","5.674","5.674","5.674","5.674","-0.91%"
"11/20/1997","5.726","5.726","5.726","5.726","0.60%"
"11/19/1997","5.692","5.692","5.692","5.692","-0.30%"
"11/18/1997","5.709","5.709","5.709","5.709","0.30%"
"11/17/1997","5.692","5.692","5.692","5.692","0.30%"
"11/14/1997","5.675","5.675","5.675","5.675","0.00%"
"11/13/1997","5.675","5.675","5.675","5.675","0.00%"
"11/12/1997","5.675","5.675","5.675","5.675","-0.89%"
"11/10/1997","5.726","5.726","5.726","5.726","0.30%"
"11/07/1997","5.709","5.709","5.709","5.709","0.30%"
"11/06/1997","5.692","5.692","5.692","5.692","0.00%"
"11/05/1997","5.692","5.692","5.692","5.692","-0.30%"
"11/04/1997","5.709","5.709","5.709","5.709","0.30%"
"11/03/1997","5.692","5.692","5.692","5.692","1.50%"
"10/31/1997","5.608","5.608","5.608","5.608","0.29%"
"10/30/1997","5.592","5.592","5.592","5.592","-0.59%"
"10/29/1997","5.625","5.625","5.625","5.625","0.30%"
"10/28/1997","5.608","5.608","5.608","5.608","1.25%"
"10/27/1997","5.539","5.539","5.539","5.539","-3.62%"
"10/24/1997","5.747","5.747","5.747","5.747","-0.61%"
"10/23/1997","5.782","5.782","5.782","5.782","-2.05%"
"10/22/1997","5.903","5.903","5.903","5.903","0.29%"
"10/21/1997","5.886","5.886","5.886","5.886","0.00%"
"10/20/1997","5.886","5.886","5.886","5.886","-0.29%"
"10/17/1997","5.903","5.903","5.903","5.903","1.18%"
"10/16/1997","5.834","5.834","5.834","5.834","0.00%"
"10/15/1997","5.834","5.834","5.834","5.834","0.59%"
"10/14/1997","5.800","5.800","5.800","5.800","-0.87%"
"10/13/1997","5.851","5.851","5.851","5.851","0.29%"
"10/10/1997","5.834","5.834","5.834","5.834","0.88%"
"10/09/1997","5.783","5.783","5.783","5.783","0.00%"
"10/08/1997","5.783","5.783","5.783","5.783","2.39%"
"10/07/1997","5.648","5.648","5.648","5.648","-0.30%"
"10/06/1997","5.665","5.665","5.665","5.665","-0.30%"
"10/03/1997","5.682","5.682","5.682","5.682","-0.89%"
"10/02/1997","5.733","5.733","5.733","5.733","-0.30%"
"10/01/1997","5.750","5.750","5.750","5.750","-0.57%"
"09/30/1997","5.783","5.783","5.783","5.783","-0.02%"
"09/29/1997","5.784","5.784","5.784","5.784","0.00%"
"09/26/1997","5.784","5.784","5.784","5.784","-0.86%"
"09/25/1997","5.834","5.834","5.834","5.834","1.16%"
"09/24/1997","5.767","5.767","5.767","5.767","1.18%"
"09/23/1997","5.700","5.700","5.700","5.700","-1.49%"
"09/22/1997","5.786","5.786","5.786","5.786","-0.31%"
"09/19/1997","5.804","5.804","5.804","5.804","-0.31%"
"09/18/1997","5.822","5.822","5.822","5.822","0.59%"
"09/17/1997","5.788","5.788","5.788","5.788","-0.29%"
"09/16/1997","5.805","5.805","5.805","5.805","-1.74%"
"09/15/1997","5.908","5.908","5.908","5.908","-0.29%"
"09/12/1997","5.925","5.925","5.925","5.925","-1.43%"
"09/11/1997","6.011","6.011","6.011","6.011","0.28%"
"09/10/1997","5.994","5.994","5.994","5.994","0.59%"
"09/09/1997","5.959","5.959","5.959","5.959","0.00%"
"09/08/1997","5.959","5.959","5.959","5.959","0.00%"
"09/05/1997","5.959","5.959","5.959","5.959","-0.28%"
"09/04/1997","5.976","5.976","5.976","5.976","0.29%"
"09/03/1997","5.959","5.959","5.959","5.959","0.56%"
"09/02/1997","5.926","5.926","5.926","5.926","-0.84%"
"08/29/1997","5.976","5.976","5.976","5.976","0.84%"
"08/28/1997","5.926","5.926","5.926","5.926","-1.12%"
"08/27/1997","5.993","5.993","5.993","5.993","0.28%"
"08/26/1997","5.976","5.976","5.976","5.976","-0.30%"
"08/25/1997","5.994","5.994","5.994","5.994","0.59%"
"08/22/1997","5.959","5.959","5.959","5.959","0.59%"
"08/21/1997","5.924","5.924","5.924","5.924","0.87%"
"08/20/1997","5.873","5.873","5.873","5.873","0.60%"
"08/19/1997","5.838","5.838","5.838","5.838","0.29%"
"08/18/1997","5.821","5.821","5.821","5.821","0.00%"
"08/15/1997","5.821","5.821","5.821","5.821","-0.89%"
"08/14/1997","5.873","5.873","5.873","5.873","-1.16%"
"08/13/1997","5.942","5.942","5.942","5.942","-1.13%"
"08/12/1997","6.010","6.010","6.010","6.010","0.57%"
"08/11/1997","5.976","5.976","5.976","5.976","-0.57%"
"08/08/1997","6.010","6.010","6.010","6.010","1.43%"
"08/07/1997","5.925","5.925","5.925","5.925","0.29%"
"08/06/1997","5.908","5.908","5.908","5.908","-0.29%"
"08/05/1997","5.925","5.925","5.925","5.925","0.29%"
"08/04/1997","5.908","5.908","5.908","5.908","0.56%"
"08/01/1997","5.875","5.875","5.875","5.875","2.33%"
"07/31/1997","5.741","5.741","5.741","5.741","-0.30%"
"07/30/1997","5.758","5.758","5.758","5.758","-0.57%"
"07/29/1997","5.791","5.791","5.791","5.791","-0.86%"
"07/28/1997","5.841","5.841","5.841","5.841","-0.58%"
"07/25/1997","5.875","5.875","5.875","5.875","0.29%"
"07/24/1997","5.858","5.858","5.858","5.858","-0.29%"
"07/23/1997","5.875","5.875","5.875","5.875","0.88%"
"07/22/1997","5.824","5.824","5.824","5.824","-1.75%"
"07/21/1997","5.928","5.928","5.928","5.928","0.58%"
"07/18/1997","5.894","5.894","5.894","5.894","0.58%"
"07/17/1997","5.860","5.860","5.860","5.860","-0.02%"
"07/16/1997","5.861","5.861","5.861","5.861","-0.86%"
"07/15/1997","5.912","5.912","5.912","5.912","-0.30%"
"07/14/1997","5.930","5.930","5.930","5.930","0.87%"
"07/11/1997","5.879","5.879","5.879","5.879","-0.29%"
"07/10/1997","5.896","5.896","5.896","5.896","-0.02%"
"07/09/1997","5.897","5.897","5.897","5.897","-0.29%"
"07/08/1997","5.914","5.914","5.914","5.914","0.29%"
"07/07/1997","5.897","5.897","5.897","5.897","-0.57%"
"07/03/1997","5.931","5.931","5.931","5.931","-1.41%"
"07/02/1997","6.016","6.016","6.016","6.016","-0.28%"
"07/01/1997","6.033","6.033","6.033","6.033","-0.84%"
"06/30/1997","6.084","6.084","6.084","6.084","0.83%"
"06/27/1997","6.034","6.034","6.034","6.034","-0.26%"
"06/26/1997","6.050","6.050","6.050","6.050","0.46%"
"06/24/1997","6.022","6.022","6.022","6.022","-0.28%"
"06/23/1997","6.039","6.039","6.039","6.039","0.57%"
"06/20/1997","6.005","6.005","6.005","6.005","-0.02%"
"06/19/1997","6.006","6.006","6.006","6.006","-0.02%"
"06/18/1997","6.007","6.007","6.007","6.007","-0.58%"
"06/17/1997","6.042","6.042","6.042","6.042","0.57%"
"06/16/1997","6.008","6.008","6.008","6.008","-0.28%"
"06/13/1997","6.025","6.025","6.025","6.025","-0.87%"
"06/12/1997","6.078","6.078","6.078","6.078","-1.65%"
"06/11/1997","6.180","6.180","6.180","6.180","0.26%"
"06/10/1997","6.164","6.164","6.164","6.164","0.28%"
"06/09/1997","6.147","6.147","6.147","6.147","0.84%"
"06/06/1997","6.096","6.096","6.096","6.096","-1.66%"
"06/05/1997","6.199","6.199","6.199","6.199","0.00%"
"06/04/1997","6.199","6.199","6.199","6.199","0.27%"
"06/03/1997","6.182","6.182","6.182","6.182","-0.55%"
"06/02/1997","6.216","6.216","6.216","6.216","0.00%"
"05/30/1997","6.216","6.216","6.216","6.216","-1.35%"
"05/29/1997","6.301","6.301","6.301","6.301","0.00%"
"05/28/1997","6.301","6.301","6.301","6.301","0.27%"
"05/27/1997","6.284","6.284","6.284","6.284","0.83%"
"05/23/1997","6.232","6.232","6.232","6.232","-0.02%"
"05/22/1997","6.233","6.233","6.233","6.233","0.27%"
"05/21/1997","6.216","6.216","6.216","6.216","0.27%"
"05/20/1997","6.199","6.199","6.199","6.199","-1.12%"
"05/19/1997","6.269","6.269","6.269","6.269","0.27%"
"05/16/1997","6.252","6.252","6.252","6.252","0.55%"
"05/15/1997","6.218","6.218","6.218","6.218","-0.27%"
"05/14/1997","6.235","6.235","6.235","6.235","-0.83%"
"05/13/1997","6.287","6.287","6.287","6.287","1.09%"
"05/12/1997","6.219","6.219","6.219","6.219","-0.27%"
"05/09/1997","6.236","6.236","6.236","6.236","-1.38%"
"05/08/1997","6.323","6.323","6.323","6.323","-0.27%"
"05/07/1997","6.340","6.340","6.340","6.340","0.81%"
"05/06/1997","6.289","6.289","6.289","6.289","0.54%"
"05/05/1997","6.255","6.255","6.255","6.255","0.26%"
"05/02/1997","6.239","6.239","6.239","6.239","-0.27%"
"05/01/1997","6.256","6.256","6.256","6.256","-0.29%"
"04/30/1997","6.274","6.274","6.274","6.274","-0.79%"
"04/29/1997","6.324","6.324","6.324","6.324","-2.60%"
"04/28/1997","6.493","6.493","6.493","6.493","-0.78%"
"04/25/1997","6.544","6.544","6.544","6.544","0.00%"
"04/24/1997","6.544","6.544","6.544","6.544","1.07%"
"04/23/1997","6.475","6.475","6.475","6.475","1.11%"
"04/22/1997","6.404","6.404","6.404","6.404","-0.53%"
"04/21/1997","6.438","6.438","6.438","6.438","0.81%"
